"embedder","dataset","length","metric_test","metric"
"ChemGPT-1.2B","hERG","1024","0.7899948559670782","0.778061224489796"
"ChemGPT-19M","hERG","1024","0.8254886831275721","0.721938775510204"
"ChemGPT-4.7M","hERG","1024","0.7699331275720164","0.7780612244897959"
"DenoisingPretrainingPQCMv4","hERG","1024","0.7295524691358025","0.8890306122448979"
"FRAD_QM9","hERG","1024","0.7416409465020576","0.8137755102040817"
"MolR_gat","hERG","1024","0.8427211934156379","0.895408163265306"
"MolR_gcn","hERG","1024","0.8218878600823046","0.8545918367346939"
"MolR_tag","hERG","1024","0.7979681069958848","0.8915816326530612"
"MoleOOD_OGB_GIN","hERG","1024","0.5824331275720165","0.6224489795918366"
"MoleOOD_OGB_GCN","hERG","1024","0.6732253086419753","0.8163265306122449"
"MoleOOD_OGB_SAGE","hERG","1024","0.6652520576131687","0.7716836734693878"
"ThreeDInfomax","hERG","1024","0.8141718106995885","0.8813775510204083"
"ContextPred","hERG","1024","0.7667006629270781","0.7591463414634146"
"GPT-GNN","hERG","1024","0.6441866394696584","0.7689024390243903"
"GraphMVP","hERG","1024","0.7385262621111678","0.7262195121951219"
"GROVER","hERG","1024","0.6965833758286588","0.7323170731707317"
"AttributeMask","hERG","1024","0.7018103008669045","0.7469512195121951"
"GraphLog","hERG","1024","0.7304946455889851","0.7518292682926829"
"GraphCL","hERG","1024","0.7358490566037736","0.7079268292682928"
"InfoGraph","hERG","1024","0.7488526262111168","0.7042682926829268"
"Not-trained","hERG","1024","0.7702702702702703","0.7701219512195122"
"MolBert","hERG","1024","0.5856705762366141","0.7420731707317073"
"ChemBertMLM-5M","hERG","1024","0.672870984191739","0.7664634146341464"
"ChemBertMLM-10M","hERG","1024","0.7284548699643039","0.776219512195122"
"ChemBertMLM-77M","hERG","1024","0.6625446200917899","0.6884146341463414"
"ChemBertMTR-5M","hERG","1024","0.8261091279959205","0.8871951219512195"
"ChemBertMTR-10M","hERG","1024","0.8377103518612953","0.8195121951219512"
"ChemBertMTR-77M","hERG","1024","0.7681030086690463","0.8847560975609756"
"ChemGPT-1.2B","hERG","1024","0.8013768485466598","0.9152439024390244"
"ChemGPT-19M","hERG","1024","0.7210606833248343","0.8969512195121951"
"ChemGPT-4.7M","hERG","1024","0.709586945436002","0.8945121951219512"
"DenoisingPretrainingPQCMv4","hERG","1024","0.7933452320244774","0.7847560975609755"
"FRAD_QM9","hERG","1024","0.7865884752677206","0.8042682926829268"
"MolR_gat","hERG","1024","0.804691483936767","0.749390243902439"
"MolR_gcn","hERG","1024","0.7474502804691485","0.8189024390243902"
"MolR_tag","hERG","1024","0.7823814380418154","0.8042682926829268"
"MoleOOD_OGB_GIN","hERG","1024","0.5594084650688425","0.6701219512195122"
"MoleOOD_OGB_GCN","hERG","1024","0.6879143294237634","0.699390243902439"
"MoleOOD_OGB_SAGE","hERG","1024","0.7052524222335543","0.7603658536585366"
"ThreeDInfomax","hERG","1024","0.8008669046404895","0.8310975609756097"
"ContextPred","hERG","1024","0.7132056451612904","0.7482993197278912"
"GPT-GNN","hERG","1024","0.6292002688172044","0.8197278911564626"
"GraphMVP","hERG","1024","0.7158938172043011","0.6802721088435374"
"GROVER","hERG","1024","0.7135416666666667","0.7967687074829932"
"AttributeMask","hERG","1024","0.7034610215053764","0.7440476190476191"
"GraphLog","hERG","1024","0.724630376344086","0.6862244897959184"
"GraphCL","hERG","1024","0.6681787634408602","0.6301020408163265"
"InfoGraph","hERG","1024","0.652385752688172","0.7644557823129252"
"Not-trained","hERG","1024","0.7515120967741935","0.7210884353741497"
"MolBert","hERG","1024","0.6945564516129032","0.7874149659863945"
"ChemBertMLM-5M","hERG","1024","0.7132056451612903","0.6760204081632653"
"ChemBertMLM-10M","hERG","1024","0.7773857526881721","0.7185374149659864"
"ChemBertMLM-77M","hERG","1024","0.6883400537634409","0.7797619047619048"
"ChemBertMTR-5M","hERG","1024","0.8398857526881721","0.842687074829932"
"ChemBertMTR-10M","hERG","1024","0.8509744623655914","0.7270408163265306"
"ChemBertMTR-77M","hERG","1024","0.796875","0.8086734693877551"
"ChemGPT-1.2B","hERG","1024","0.7540322580645161","0.7227891156462586"
"ChemGPT-19M","hERG","1024","0.757728494623656","0.6870748299319729"
"ChemGPT-4.7M","hERG","1024","0.7651209677419355","0.6802721088435374"
"DenoisingPretrainingPQCMv4","hERG","1024","0.6875","0.7380952380952381"
"FRAD_QM9","hERG","1024","0.7540322580645161","0.7227891156462585"
"MolR_gat","hERG","1024","0.8343413978494624","0.629251700680272"
"MolR_gcn","hERG","1024","0.7560483870967741","0.6377551020408163"
"MolR_tag","hERG","1024","0.8017473118279569","0.6802721088435374"
"MoleOOD_OGB_GIN","hERG","1024","0.5715725806451613","0.7431972789115646"
"MoleOOD_OGB_GCN","hERG","1024","0.7190860215053763","0"
"MoleOOD_OGB_SAGE","hERG","1024","0.7866263440860215","0.7108843537414966"
"ThreeDInfomax","hERG","1024","0.8148521505376344","0.6598639455782314"
"ContextPred","hERG","1024","0.7302989130434783","0.7207031250000001"
"GPT-GNN","hERG","1024","0.7019021739130435","0.7623697916666667"
"GraphMVP","hERG","1024","0.641983695652174","0.7845052083333334"
"GROVER","hERG","1024","0.7529891304347827","0.7766927083333333"
"AttributeMask","hERG","1024","0.7497282608695651","0.6451822916666666"
"GraphLog","hERG","1024","0.7411684782608695","0.6881510416666666"
"GraphCL","hERG","1024","0.6360054347826087","0.7610677083333334"
"InfoGraph","hERG","1024","0.6657608695652173","0.7649739583333334"
"Not-trained","hERG","1024","0.8172554347826088","0.6946614583333333"
"MolBert","hERG","1024","0.5691576086956522","0.6217447916666666"
"ChemBertMLM-5M","hERG","1024","0.7778532608695652","0.7024739583333333"
"ChemBertMLM-10M","hERG","1024","0.6869565217391305","0.7259114583333333"
"ChemBertMLM-77M","hERG","1024","0.7417119565217392","0.697265625"
"ChemBertMTR-5M","hERG","1024","0.7879076086956521","0.677734375"
"ChemBertMTR-10M","hERG","1024","0.7255434782608695","0.8092447916666667"
"ChemBertMTR-77M","hERG","1024","0.7449728260869565","0.8483072916666666"
"ChemGPT-1.2B","hERG","1024","0.765625","0.6419270833333334"
"ChemGPT-19M","hERG","1024","0.6963315217391304","0.6790364583333333"
"ChemGPT-4.7M","hERG","1024","0.6873641304347825","0.6477864583333334"
"DenoisingPretrainingPQCMv4","hERG","1024","0.7861413043478261","0.673828125"
"FRAD_QM9","hERG","1024","0.8573369565217391","0.7233072916666666"
"MolR_gat","hERG","1024","0.8025815217391303","0.7506510416666666"
"MolR_gcn","hERG","1024","0.7697010869565217","0.763671875"
"MolR_tag","hERG","1024","0.6889945652173913","0.8053385416666666"
"MoleOOD_OGB_GIN","hERG","1024","0.5938858695652174","0.6490885416666666"
"MoleOOD_OGB_GCN","hERG","1024","0.727038043478261","0.732421875"
"MoleOOD_OGB_SAGE","hERG","1024","0.644429347826087","0.666015625"
"ThreeDInfomax","hERG","1024","0.8490489130434782","0.7415364583333334"
"ContextPred","hERG","1024","0.7289668402302001","0.8236111111111111"
"GPT-GNN","hERG","1024","0.671690874212113","0.8555555555555555"
"GraphMVP","hERG","1024","0.712249931488079","0.9"
"GROVER","hERG","1024","0.7476020827624007","0.8347222222222221"
"AttributeMask","hERG","1024","0.7421211290764593","0.7694444444444444"
"GraphLog","hERG","1024","0.7993970950945465","0.7944444444444445"
"GraphCL","hERG","1024","0.8268018635242532","0.7833333333333333"
"InfoGraph","hERG","1024","0.6870375445327487","0.7875"
"Not-trained","hERG","1024","0.7634968484516306","0.8222222222222223"
"MolBert","hERG","1024","0.6892299260071251","0.8152777777777779"
"ChemBertMLM-5M","hERG","1024","0.67196492189641","0.8152777777777778"
"ChemBertMLM-10M","hERG","1024","0.6503151548369416","0.8583333333333334"
"ChemBertMLM-77M","hERG","1024","0.6711427788435188","0.8527777777777777"
"ChemBertMTR-5M","hERG","1024","0.8268018635242533","0.9513888888888888"
"ChemBertMTR-10M","hERG","1024","0.8252946012606193","0.8875000000000001"
"ChemBertMTR-77M","hERG","1024","0.7930939983557139","0.8638888888888889"
"ChemGPT-1.2B","hERG","1024","0.7096464784872567","0.9027777777777778"
"ChemGPT-19M","hERG","1024","0.6615511098931215","0.9027777777777778"
"ChemGPT-4.7M","hERG","1024","0.7062208824335434","0.8972222222222223"
"DenoisingPretrainingPQCMv4","hERG","1024","0.8050150726226364","0.8527777777777779"
"FRAD_QM9","hERG","1024","0.8166620992052618","0.9333333333333333"
"MolR_gat","hERG","1024","0.7560975609756097","0.8944444444444444"
"MolR_gcn","hERG","1024","0.7919978076185256","0.9249999999999999"
"MolR_tag","hERG","1024","0.8111811455193204","0.8666666666666667"
"MoleOOD_OGB_GIN","hERG","1024","0.6914223074815018","0.6236111111111111"
"MoleOOD_OGB_GCN","hERG","1024","0.7829542340367224","0.9041666666666666"
"MoleOOD_OGB_SAGE","hERG","1024","0.6278432447245821","0.8430555555555556"
"ThreeDInfomax","hERG","1024","0.8054261441490819","0.8833333333333333"
"ContextPred","hERG","1024","0.6539849624060151","0.8571428571428572"
"GPT-GNN","hERG","1024","0.7042105263157895","0.6997767857142857"
"GraphMVP","hERG","1024","0.7932330827067668","0.9095982142857143"
"GROVER","hERG","1024","0.8299248120300753","0.8950892857142857"
"AttributeMask","hERG","1024","0.7643609022556391","0.7689732142857143"
"GraphLog","hERG","1024","0.7646616541353384","0.9073660714285714"
"GraphCL","hERG","1024","0.7409022556390977","0.859375"
"InfoGraph","hERG","1024","0.7583458646616541","0.8872767857142857"
"Not-trained","hERG","1024","0.8070676691729324","0.8962053571428572"
"MolBert","hERG","1024","0.805563909774436","0.8002232142857143"
"ChemBertMLM-5M","hERG","1024","0.7390977443609023","0.8604910714285714"
"ChemBertMLM-10M","hERG","1024","0.8094736842105262","0.8716517857142857"
"ChemBertMLM-77M","hERG","1024","0.7430075187969924","0.8828125"
"ChemBertMTR-5M","hERG","1024","0.8640601503759399","0.9017857142857143"
"ChemBertMTR-10M","hERG","1024","0.8711278195488722","0.890625"
"ChemBertMTR-77M","hERG","1024","0.8864661654135338","0.8883928571428572"
"ChemGPT-1.2B","hERG","1024","0.7902255639097745","0.9285714285714286"
"ChemGPT-19M","hERG","1024","0.7745864661654135","0.9252232142857143"
"ChemGPT-4.7M","hERG","1024","0.7078195488721805","0.8549107142857142"
"DenoisingPretrainingPQCMv4","hERG","1024","0.7553383458646616","0.9006696428571429"
"FRAD_QM9","hERG","1024","0.8118796992481203","0.8727678571428572"
"MolR_gat","hERG","1024","0.8464661654135338","0.8861607142857143"
"MolR_gcn","hERG","1024","0.8022556390977444","0.8872767857142858"
"MolR_tag","hERG","1024","0.849172932330827","0.9174107142857144"
"MoleOOD_OGB_GIN","hERG","1024","0.6675187969924813","0.7745535714285714"
"MoleOOD_OGB_GCN","hERG","1024","0.8657142857142858","0.8024553571428572"
"MoleOOD_OGB_SAGE","hERG","1024","0.7956390977443609","0.7823660714285714"
"ThreeDInfomax","hERG","1024","0.8747368421052631","0.9151785714285714"
"ContextPred","hERG","1024","0.7061654135338347","0.7793333333333334"
"GPT-GNN","hERG","1024","0.6568421052631579","0.8153333333333334"
"GraphMVP","hERG","1024","0.737593984962406","0.7406666666666666"
"GROVER","hERG","1024","0.6335338345864662","0.8446666666666667"
"AttributeMask","hERG","1024","0.8012030075187969","0.718"
"GraphLog","hERG","1024","0.6222556390977443","0.7913333333333334"
"GraphCL","hERG","1024","0.7180451127819549","0.8766666666666667"
"InfoGraph","hERG","1024","0.6938345864661655","0.922"
"Not-trained","hERG","1024","0.7123308270676691","0.7206666666666666"
"MolBert","hERG","1024","0.6754887218045112","0.8113333333333335"
"ChemBertMLM-5M","hERG","1024","0.6596992481203007","0.7286666666666666"
"ChemBertMLM-10M","hERG","1024","0.6951879699248121","0.7020000000000001"
"ChemBertMLM-77M","hERG","1024","0.7093233082706767","0.746"
"ChemBertMTR-5M","hERG","1024","0.830827067669173","0.8453333333333333"
"ChemBertMTR-10M","hERG","1024","0.7818045112781955","0.7166666666666667"
"ChemBertMTR-77M","hERG","1024","0.8209022556390977","0.7846666666666667"
"ChemGPT-1.2B","hERG","1024","0.6706766917293233","0.7126666666666667"
"ChemGPT-19M","hERG","1024","0.6899248120300752","0.8340000000000001"
"ChemGPT-4.7M","hERG","1024","0.6631578947368421","0.7126666666666667"
"DenoisingPretrainingPQCMv4","hERG","1024","0.7466165413533835","0.782"
"FRAD_QM9","hERG","1024","0.7584962406015037","0.8299999999999998"
"MolR_gat","hERG","1024","0.7581954887218045","0.874"
"MolR_gcn","hERG","1024","0.7768421052631579","0.8646666666666667"
"MolR_tag","hERG","1024","0.732781954887218","0.8033333333333333"
"MoleOOD_OGB_GIN","hERG","1024","0.6120300751879699","0.7086666666666667"
"MoleOOD_OGB_GCN","hERG","1024","0.7070676691729324","0.6913333333333334"
"MoleOOD_OGB_SAGE","hERG","1024","0.7320300751879698","0.6553333333333333"
"ThreeDInfomax","hERG","1024","0.7960902255639098","0.7700000000000001"
"ContextPred","hERG","1024","0.6545698924731183","0.6265432098765433"
"GPT-GNN","hERG","1024","0.6877240143369175","0.7191358024691358"
"GraphMVP","hERG","1024","0.7794205495818398","0.8400205761316872"
"GROVER","hERG","1024","0.6478494623655914","0.7695473251028807"
"AttributeMask","hERG","1024","0.757168458781362","0.7520576131687243"
"GraphLog","hERG","1024","0.7347670250896058","0.7829218106995885"
"GraphCL","hERG","1024","0.6733870967741935","0.7777777777777778"
"InfoGraph","hERG","1024","0.6506869772998805","0.7644032921810701"
"Not-trained","hERG","1024","0.8103345280764636","0.8395061728395061"
"MolBert","hERG","1024","0.6164874551971327","0.7952674897119342"
"ChemBertMLM-5M","hERG","1024","0.6880227001194743","0.8240740740740741"
"ChemBertMLM-10M","hERG","1024","0.7243130227001195","0.8652263374485597"
"ChemBertMLM-77M","hERG","1024","0.6354540023894862","0.815843621399177"
"ChemBertMTR-5M","hERG","1024","0.8800776583034646","0.911522633744856"
"ChemBertMTR-10M","hERG","1024","0.8555854241338112","0.8940329218106995"
"ChemBertMTR-77M","hERG","1024","0.8313918757467145","0.9320987654320988"
"ChemGPT-1.2B","hERG","1024","0.8225806451612904","0.8065843621399177"
"ChemGPT-19M","hERG","1024","0.7404420549581839","0.8302469135802469"
"ChemGPT-4.7M","hERG","1024","0.7404420549581839","0.8981481481481481"
"DenoisingPretrainingPQCMv4","hERG","1024","0.7762843488649941","0.8569958847736626"
"FRAD_QM9","hERG","1024","0.7798685782556751","0.8744855967078189"
"MolR_gat","hERG","1024","0.7998805256869773","0.8909465020576132"
"MolR_gcn","hERG","1024","0.7171445639187574","0.8960905349794238"
"MolR_tag","hERG","1024","0.7222222222222222","0.9002057613168725"
"MoleOOD_OGB_GIN","hERG","1024","0.6102150537634409","0.7078189300411524"
"MoleOOD_OGB_GCN","hERG","1024","0.6245519713261648","0.7952674897119342"
"MoleOOD_OGB_SAGE","hERG","1024","0.6364994026284349","0.8034979423868313"
"ThreeDInfomax","hERG","1024","0.9035244922341695","0.8858024691358024"
"ContextPred","VDss_Lombardo","1024","-0.24774889713891635","0.06283857619830935"
"GPT-GNN","VDss_Lombardo","1024","-1.1944129179326541","0.05991393670605394"
"GraphMVP","VDss_Lombardo","1024","-0.29234309051272156","0.20071897209132872"
"GROVER","VDss_Lombardo","1024","0.09249131473078032","0.30763222102752763"
"AttributeMask","VDss_Lombardo","1024","0.008810798649963258","0"
"GraphLog","VDss_Lombardo","1024","-0.8427203580477565","0.23278702774115279"
"GraphCL","VDss_Lombardo","1024","-1.2745032847825515","0.21601418025386798"
"InfoGraph","VDss_Lombardo","1024","-0.1891357765679571","0.13578778036415928"
"Not-trained","VDss_Lombardo","1024","-0.15687084030689702","0.25403625116827777"
"MolBert","VDss_Lombardo","1024","-1.6737441904272723","0.11967096378584063"
"ChemBertMLM-5M","VDss_Lombardo","1024","-0.5471962621190676","0.14749542203825017"
"ChemBertMLM-10M","VDss_Lombardo","1024","-0.12101706713890459","0.1351049885523724"
"ChemBertMLM-77M","VDss_Lombardo","1024","-1.217295674704645","0.10710957986924285"
"ChemBertMTR-5M","VDss_Lombardo","1024","0.07844813310630272","0.38179415499493063"
"ChemBertMTR-10M","VDss_Lombardo","1024","-0.08358836844409856","0.23799568135869376"
"ChemBertMTR-77M","VDss_Lombardo","1024","-0.2880758256842315","0.16152742580154655"
"ChemGPT-1.2B","VDss_Lombardo","1024","-0.19570156653462467","0.2683869370535008"
"ChemGPT-19M","VDss_Lombardo","1024","-0.004976080938459138","0.09943622975857813"
"ChemGPT-4.7M","VDss_Lombardo","1024","-1.0482979483957533","0.4066914670395301"
"DenoisingPretrainingPQCMv4","VDss_Lombardo","1024","-0.13010892059745793","0.1741980481212393"
"FRAD_QM9","VDss_Lombardo","1024","-2.7935936796866456","0"
"MolR_gat","VDss_Lombardo","1024","-0.5600543868913903","0.23755499734390917"
"MolR_gcn","VDss_Lombardo","1024","-0.15950225582030853","0.21102233537528026"
"MolR_tag","VDss_Lombardo","1024","-0.32923177765260303","0.26634819169711466"
"MoleOOD_OGB_GIN","VDss_Lombardo","1024","-0.9168255900137066","0.01054213682193561"
"MoleOOD_OGB_GCN","VDss_Lombardo","1024","-0.08867560645779249","-0.016560141522188543"
"MoleOOD_OGB_SAGE","VDss_Lombardo","1024","-0.26307524489493805","-0.03044552010029644"
"ThreeDInfomax","VDss_Lombardo","1024","-0.5443584571290023","0.3523270338921476"
"ContextPred","VDss_Lombardo","1024","-0.010324033388201315","0.0553529330609569"
"GPT-GNN","VDss_Lombardo","1024","-0.01658468648629685","0.37280804090256325"
"GraphMVP","VDss_Lombardo","1024","-0.0006787060245816434","0.27175540260976205"
"GROVER","VDss_Lombardo","1024","0.0468341091772988","0.3247498301107019"
"AttributeMask","VDss_Lombardo","1024","-0.005052477247986742","0.28463232321109744"
"GraphLog","VDss_Lombardo","1024","0.0025135554986199793","0.37235017959343686"
"GraphCL","VDss_Lombardo","1024","0.12323020846213606","0.3954866931829053"
"InfoGraph","VDss_Lombardo","1024","0.06976080427900144","0.1807090943701566"
"Not-trained","VDss_Lombardo","1024","-0.0042781224390830985","0.08050622257340645"
"MolBert","VDss_Lombardo","1024","0.011322684819008333","0.2898928667862929"
"ChemBertMLM-5M","VDss_Lombardo","1024","-0.0118307566983602","0.050835253129226765"
"ChemBertMLM-10M","VDss_Lombardo","1024","0.007692105113831782","0.18957638160065893"
"ChemBertMLM-77M","VDss_Lombardo","1024","0.01442824979737456","0.2452993275404255"
"ChemBertMTR-5M","VDss_Lombardo","1024","0.029100513136028017","0.4161774786180301"
"ChemBertMTR-10M","VDss_Lombardo","1024","0.040425513639315014","0.5017724251184129"
"ChemBertMTR-77M","VDss_Lombardo","1024","0.025766595889090915","0.4221220497787673"
"ChemGPT-1.2B","VDss_Lombardo","1024","-0.002535341159969118","0.18496118183724386"
"ChemGPT-19M","VDss_Lombardo","1024","-0.0018250937840045278","0.15566107769817283"
"ChemGPT-4.7M","VDss_Lombardo","1024","0.003147712276448944","0.016019066543983884"
"DenoisingPretrainingPQCMv4","VDss_Lombardo","1024","0.01682643780984694","0.20609406046201617"
"FRAD_QM9","VDss_Lombardo","1024","0.013118244632652099","0.19898341446644296"
"MolR_gat","VDss_Lombardo","1024","0.02165736902487847","0.3013524799410209"
