,embedder,dataset,metric_test,metric
5473,GROVER,ToxCast,0.4210526315789474,0.9444444444444444
5485,GROVER,ToxCast,0.4197530864197531,0.7083333333333333
5497,GROVER,ToxCast,0.7142857142857143,0.8285714285714286
5509,GROVER,ToxCast,0.4318181818181818,0.7142857142857143
5521,GROVER,ToxCast,0.8275862068965517,0.0
5533,GROVER,ToxCast,0.38888888888888884,0.5277777777777778
5545,GROVER,ToxCast,0.32142857142857145,0.4666666666666666
5557,GROVER,ToxCast,0.6000000000000001,0.0
5569,GROVER,ToxCast,0.5,0.8333333333333334
5581,GROVER,ToxCast,0.7777777777777778,1.0
5593,GROVER,ToxCast,0.4444444444444445,0.5
5605,GROVER,ToxCast,0.6363636363636364,0.0
5617,GROVER,ToxCast,0.5,0.0
5629,GROVER,ToxCast,0.42592592592592593,0.9523809523809524
5641,GROVER,ToxCast,0.4961538461538461,0.5416666666666667
5653,GROVER,ToxCast,0.5119047619047619,1.0
5665,GROVER,ToxCast,0.7857142857142857,0.0
5677,GROVER,ToxCast,0.375,0.0
5689,GROVER,ToxCast,0.33333333333333337,0.7
5701,GROVER,ToxCast,0.8888888888888888,0.0
5713,GROVER,ToxCast,0.6020408163265306,0.0
5725,GROVER,ToxCast,0.8095238095238095,0.0
5737,GROVER,ToxCast,0.5,0.5714285714285714
5749,GROVER,ToxCast,0.6307692307692307,0.0
5761,GROVER,ToxCast,0.6875,0.0
5773,GROVER,ToxCast,0.782608695652174,0.6785714285714286
5785,GROVER,ToxCast,0.5604395604395604,0.7
5797,GROVER,ToxCast,0.5666666666666667,0.0
5809,GROVER,ToxCast,0.7878787878787878,0.7
5821,GROVER,ToxCast,0.34545454545454546,0.0
5833,GROVER,ToxCast,0.7428571428571428,0.875
5845,GROVER,ToxCast,0.4666666666666666,0.7
5857,GROVER,ToxCast,0.6515151515151515,0.5
5869,GROVER,ToxCast,0.65,0.7333333333333334
5881,GROVER,ToxCast,0.3111111111111111,0.6
5893,GROVER,ToxCast,0.7222222222222222,0.7142857142857142
5905,GROVER,ToxCast,0.75,0.0
5917,GROVER,ToxCast,0.8333333333333333,0.7200000000000001
5929,GROVER,ToxCast,0.5222222222222221,0.7142857142857143
5941,GROVER,ToxCast,0.7750000000000001,0.0
5953,GROVER,ToxCast,0.37142857142857144,0.5
5965,GROVER,ToxCast,0.5142857142857142,0.0
5977,GROVER,ToxCast,0.48701298701298706,0.95
5989,GROVER,ToxCast,0.3611111111111111,1.0
6001,GROVER,ToxCast,0.7909090909090909,0.0
6013,GROVER,ToxCast,0.22916666666666669,0.8666666666666667
6025,GROVER,ToxCast,0.5378151260504201,0.7857142857142857
6037,GROVER,ToxCast,0.78125,0.6666666666666667
